"Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Activity_Start_Time","Activity_Time_Zone","Vol Filtered (L)","Ethanol (ml)","Tube #","750","664","647","630","750 (HCL)","665 (HCL)","Result_Value(ug/L)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Study","Comments","StartDate","PrepDate","AnDate","Value_Qualifier","Sampling_Agency_Name","Project_ID"
,,,"11/04/2025",09:29:59,"EST",,,"CCV2",,,,0.008,8,44,,,,,,,,,,"",,,"QAQC","CHLC1103202511042025",,,,,2025-11-04,,"Florida Lakewatch","21FLKWAT"
,,,"11/04/2025",09:29:59,"EST",,,"MBLK3",,,,1,8,45,,,,,,,,,,"",,,"QAQC","CHLC1103202511042025",,,,,2025-11-04,,"Florida Lakewatch","21FLKWAT"
,,,"11/04/2025",09:29:59,"EST",,,"CCV3",,,,0.008,8,66,,,,,,,,,,"",,,"QAQC","CHLC1103202511042025",,,,,2025-11-04,,"Florida Lakewatch","21FLKWAT"
,,,"11/04/2025",09:29:59,"EST",,,"MBLK4",,,,1,8,67,,,,,,,,,,"",,,"QAQC","CHLC1103202511042025",,,,,2025-11-04,,"Florida Lakewatch","21FLKWAT"
,,,"11/04/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,73,,,,,,,,,,"",,,"Sample","CHLC1103202511042025",,,,,2025-11-04,,"Florida Lakewatch","21FLKWAT"
,,,"11/04/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,,,,"",,,"QAQC","CHLC1103202511042025",,,,,2025-11-04,,"Florida Lakewatch","21FLKWAT"
,,,"11/04/2025",09:29:59,"EST",,,"MBLK5",,,,1,8,89,,,,,,,,,,"",,,"QAQC","CHLC1103202511042025",,,,,2025-11-04,,"Florida Lakewatch","21FLKWAT"
,,,"11/04/2025",09:29:59,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,,,,"",,,"QAQC","CHLC1103202511042025",,,,,2025-11-04,,"Florida Lakewatch","21FLKWAT"
,,,"09/16/2025",09:29:59,"EST",,,"MBLK1",,,,1,8,1,0.001,0.001,0.001,0.001,0,0,1,,,"TI",,"TI","QAQC","CHLC0915202509162025",,,,,2025-09-16,"U","Florida Lakewatch","21FLKWAT"
,,,"09/16/2025",09:29:59,"EST",,,"CCV1",,,,0.008,8,22,0.005,0.027,0.012,0.01,0.001,0.014,240,,,"",,,"QAQC","CHLC0915202509162025",,,,,2025-09-16,,"Florida Lakewatch","21FLKWAT"
,,,"09/16/2025",09:29:59,"EST",,,"MLBK2",,,,1,8,23,0.004,0.007,0.006,0.007,0.004,0.004,1,,,"U",,"U","QAQC","CHLC0915202509162025",,,,,2025-09-16,"U","Florida Lakewatch","21FLKWAT"
,,,"09/16/2025",09:29:59,"EST",,,"CCV2",,,,0.008,8,44,0.002,0.022,0.008,0.006,0.002,0.016,160,,,"",,,"QAQC","CHLC0915202509162025",,,,,2025-09-16,,"Florida Lakewatch","21FLKWAT"
,,,"09/16/2025",09:29:59,"EST",,,"MLBK3",,,,1,8,45,0.004,0.007,0.007,0.007,0.004,0.004,1,,,"U",,"U","QAQC","CHLC0915202509162025",,,,,2025-09-16,"U","Florida Lakewatch","21FLKWAT"
,,,"09/16/2025",09:29:59,"EST",,,"CCV3",,,,0.008,8,66,0.003,0.023,0.009,0.007,-0.001,0.011,214,,,"",,,"QAQC","CHLC0915202509162025",,,,,2025-09-16,,"Florida Lakewatch","21FLKWAT"
,,,"09/16/2025",09:29:59,"EST",,,"MLBK4",,,,1,8,67,0.004,0.006,0.006,0.006,0.004,0.004,1,,,"TI",,"TI","QAQC","CHLC0915202509162025",,,,,2025-09-16,"U","Florida Lakewatch","21FLKWAT"
,,,"09/16/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,72,0.003,0.024,0.009,0.008,0.003,0.016,214,,,"",,,"Sample","CHLC0915202509162025",,,,,2025-09-16,,"Florida Lakewatch","21FLKWAT"
,,,"09/16/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,,,,"",,,"QAQC","CHLC0915202509162025",,,,,2025-09-16,,"Florida Lakewatch","21FLKWAT"
,,,"09/16/2025",09:29:59,"EST",,,"MLBK5",,,,1,8,89,,,,,,,,,,"",,,"QAQC","CHLC0915202509162025",,,,,2025-09-16,,"Florida Lakewatch","21FLKWAT"
,,,"09/16/2025",09:29:59,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,,,,"",,,"QAQC","CHLC0915202509162025",,,,,2025-09-16,,"Florida Lakewatch","21FLKWAT"
,,,"09/25/2025",10:00:00,"EST",,,"MBLK1",,,,1,8,1,0.002,0.002,0.002,0.002,0,0,1,,,"TI",,"TI","QAQC","CHLC0924202509252025",,,,,2025-09-25,"U","Florida Lakewatch","21FLKWAT"
,,,"09/25/2025",10:00:00,"EST",,,"CCV1",,,,0.008,8,22,0.004,0.023,0.009,0.008,0.003,0.016,160,,"J","",,,"QAQC","CHLC0924202509252025",,,,,2025-09-25,,"Florida Lakewatch","21FLKWAT"
,,,"09/25/2025",10:00:00,"EST",,,"MLBK2",,,,1,8,23,0.007,0.009,0.009,0.009,0.007,0.007,1,,,"TI",,"TI","QAQC","CHLC0924202509252025",,,,,2025-09-25,"U","Florida Lakewatch","21FLKWAT"
,,,"09/25/2025",10:00:00,"EST",,,"CCV2",,,,0.008,8,44,0.004,0.023,0.01,0.009,0.004,0.016,187,,"J","",,,"QAQC","CHLC0924202509252025",,,,,2025-09-25,,"Florida Lakewatch","21FLKWAT"
,,,"09/25/2025",10:00:00,"EST",,,"MLBK3",,,,1,8,45,0.003,0.003,0.003,0.003,0.002,0.001,1,,,"TI",,"TI","QAQC","CHLC0924202509252025",,,,,2025-09-25,"U","Florida Lakewatch","21FLKWAT"
,,,"09/25/2025",10:00:00,"EST",,,"CCV3",,,,0.008,8,66,0.001,0.02,0.007,0.005,0.001,0.016,107,,,"",,,"QAQC","CHLC0924202509252025",,,,,2025-09-25,,"Florida Lakewatch","21FLKWAT"
,,,"09/25/2025",10:00:00,"EST",,,"MLBK4",,,,1,8,67,0.005,0.005,0.006,0.006,0.005,0.005,1,,,"TI",,"TI","QAQC","CHLC0924202509252025",,,,,2025-09-25,"U","Florida Lakewatch","21FLKWAT"
,,,"09/25/2025",10:00:00,"EST",,,"CCV4",,,,0.008,8,71,0.004,0.024,0.012,0.011,0.005,0.016,240,,,"",,,"Sample","CHLC0924202509252025",,,,,2025-09-25,,"Florida Lakewatch","21FLKWAT"
,,,"09/25/2025",10:00:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,,,,"",,,"QAQC","CHLC0924202509252025",,,,,2025-09-25,,"Florida Lakewatch","21FLKWAT"
,,,"09/25/2025",10:00:00,"EST",,,"MLBK5",,,,1,8,89,,,,,,,,,,"",,,"QAQC","CHLC0924202509252025",,,,,2025-09-25,,"Florida Lakewatch","21FLKWAT"
,,,"09/25/2025",10:00:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,,,,"",,,"QAQC","CHLC0924202509252025",,,,,2025-09-25,,"Florida Lakewatch","21FLKWAT"
,,,"11/06/2025",12:00:00,"EST",,,"MBLK1",,,,1,8,1,0,0.001,0.001,0.001,0,0.001,1,,,"TI",,"TI","QAQC","CHLC1105202511062025",,,,,2025-11-06,"U","Florida Lakewatch","21FLKWAT"
,,,"11/06/2025",12:00:00,"EST",,,"CCV1",,,,0.008,8,22,0.006,0.02,0.01,0.009,0,0.01,107,,,"",,,"QAQC","CHLC1105202511062025",,,,,2025-11-06,,"Florida Lakewatch","21FLKWAT"
,,,"11/06/2025",12:00:00,"EST",,,"MBLK2",,,,1,8,23,0.002,0.002,0.002,0.002,0.002,0.002,1,,,"TI",,"TI","QAQC","CHLC1105202511062025",,,,,2025-11-06,"U","Florida Lakewatch","21FLKWAT"
,,,"11/06/2025",12:00:00,"EST",,,"CCV2",,,,0.008,8,44,0,0.016,0.004,0.003,0,0.009,187,,,"",,,"QAQC","CHLC1105202511062025",,,,,2025-11-06,,"Florida Lakewatch","21FLKWAT"
,,,"11/06/2025",12:00:00,"EST",,,"MBLK3",,,,1,8,45,0.003,0.003,0.003,0.003,0.003,0.003,1,,,"TI",,"TI","QAQC","CHLC1105202511062025",,,,,2025-11-06,"U","Florida Lakewatch","21FLKWAT"
,,,"11/06/2025",12:00:00,"EST",,,"CCV3",,,,0.008,8,66,0.003,0.017,0.007,0.007,-0.001,0.008,134,,,"",,,"QAQC","CHLC1105202511062025",,,,,2025-11-06,,"Florida Lakewatch","21FLKWAT"
,,,"11/06/2025",12:00:00,"EST",,,"MBLK4",,,,1,8,67,0.007,0.007,0.007,0.007,0.007,0.007,1,,,"TI",,"TI","QAQC","CHLC1105202511062025",,,,,2025-11-06,"U","Florida Lakewatch","21FLKWAT"
,,,"11/06/2025",12:00:00,"EST",,,"CCV4",,,,0.008,8,70,0.001,0.013,0.005,0.004,0.003,0.012,80,,,"",,,"Sample","CHLC1105202511062025",,,,,2025-11-06,,"Florida Lakewatch","21FLKWAT"
,,,"11/06/2025",12:00:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,,,,"",,,"QAQC","CHLC1105202511062025",,,,,2025-11-06,,"Florida Lakewatch","21FLKWAT"
,,,"11/06/2025",12:00:00,"EST",,,"MBLK5",,,,1,8,89,,,,,,,,,,"",,,"QAQC","CHLC1105202511062025",,,,,2025-11-06,,"Florida Lakewatch","21FLKWAT"
,,,"11/06/2025",12:00:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,,,,"",,,"QAQC","CHLC1105202511062025",,,,,2025-11-06,,"Florida Lakewatch","21FLKWAT"
,,,"11/19/2025",09:29:59,"EST",,,"MBLK1",,,,1,8,1,0.004,0.005,0.005,0.004,0.005,0.005,1,,,"TI",,"TI","QAQC","CHLC1118202511192025",,,,,2025-11-19,"U","Florida Lakewatch","21FLKWAT"
,,,"11/19/2025",09:29:59,"EST",,,"CCV1",,,,0.008,8,22,0.005,0.022,0.01,0.005,0.003,0.014,160,,,"",,,"QAQC","CHLC1118202511192025",,,,,2025-11-19,,"Florida Lakewatch","21FLKWAT"
,,,"11/19/2025",09:29:59,"EST",,,"MBLK2",,,,1,8,23,0.009,0.015,0.013,0.009,0.007,0.012,1,,,"TI",,"TI","QAQC","CHLC1118202511192025",,,,,2025-11-19,"U","Florida Lakewatch","21FLKWAT"
,,,"11/19/2025",09:29:59,"EST",,,"CCV2",,,,0.008,8,44,-0.002,0.012,0.002,-0.002,0,0.009,134,,,"",,,"QAQC","CHLC1118202511192025",,,,,2025-11-19,,"Florida Lakewatch","21FLKWAT"
,,,"11/19/2025",09:29:59,"EST",,,"MBLK3",,,,1,8,45,0.005,0.005,0.005,0.005,0.005,0.005,1,,,"TI",,"TI","QAQC","CHLC1118202511192025",,,,,2025-11-19,"U","Florida Lakewatch","21FLKWAT"
,,,"11/19/2025",09:29:59,"EST",,,"CCV3",,,,0.008,8,66,0.002,0.014,0.003,0.002,0.001,0.007,160,,,"",,,"QAQC","CHLC1118202511192025",,,,,2025-11-19,,"Florida Lakewatch","21FLKWAT"
,,,"11/19/2025",09:29:59,"EST",,,"MBLK4",,,,1,8,67,0.008,0.008,0.008,0.008,0.008,0.007,1,,,"TI",,"TI","QAQC","CHLC1118202511192025",,,,,2025-11-19,"U","Florida Lakewatch","21FLKWAT"
,,,"11/19/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,71,0.002,0.011,0.004,0.002,0.002,0.007,107,,,"",,,"Sample","CHLC1118202511192025",,,,,2025-11-19,,"Florida Lakewatch","21FLKWAT"
,,,"11/19/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,,,,"",,,"QAQC","CHLC1118202511192025",,,,,2025-11-19,,"Florida Lakewatch","21FLKWAT"
,,,"11/19/2025",09:29:59,"EST",,,"MBLK5",,,,1,8,89,,,,,,,,,,"",,,"QAQC","CHLC1118202511192025",,,,,2025-11-19,,"Florida Lakewatch","21FLKWAT"
,,,"11/19/2025",09:29:59,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,,,,"",,,"QAQC","CHLC1118202511192025",,,,,2025-11-19,,"Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"MBLK1",,,,1,8,1,0.007,0.008,0.008,0.007,0.007,0.007,1,,,"TI",,"TI","QAQC","CHLC1118202511202025",,,,,2025-11-20,"U","Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"CCV1",,,,0.008,8,22,0.004,0.019,0.008,0.004,0.002,0.011,160,,,"",,,"QAQC","CHLC1118202511202025",,,,,2025-11-20,,"Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"MBLK2",,,,1,8,23,0.01,0.013,0.012,0.01,0.01,0.013,1,,,"TI",,"TI","QAQC","CHLC1118202511202025",,,,,2025-11-20,"U","Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"CCV2",,,,0.008,8,40,0,0.015,0.004,0,0.001,0.01,160,,,"",,,"Sample","CHLC1118202511202025",,,,,2025-11-20,,"Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"CCV2",,,,0.008,8,44,,,,,,,,,,"",,,"QAQC","CHLC1118202511202025",,,,,2025-11-20,,"Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"MBLK3",,,,1,8,45,,,,,,,,,,"",,,"QAQC","CHLC1118202511202025",,,,,2025-11-20,,"Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"CCV3",,,,0.008,8,66,,,,,,,,,,"",,,"QAQC","CHLC1118202511202025",,,,,2025-11-20,,"Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"MBLK4",,,,1,8,67,,,,,,,,,,"",,,"QAQC","CHLC1118202511202025",,,,,2025-11-20,,"Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,73,,,,,,,,,,"",,,"Sample","CHLC1118202511202025",,,,,2025-11-20,,"Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,,,,"",,,"QAQC","CHLC1118202511202025",,,,,2025-11-20,,"Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"MBLK5",,,,1,8,89,,,,,,,,,,"",,,"QAQC","CHLC1118202511202025",,,,,2025-11-20,,"Florida Lakewatch","21FLKWAT"
,,,"11/20/2025",09:29:59,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,,,,"",,,"QAQC","CHLC1118202511202025",,,,,2025-11-20,,"Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"MBLK1",,,,1,8,1,0.003,0.002,0.002,0.003,0.002,0.002,1,,,"TI",,"TI","QAQC","CHLC1120202511212025",,,,,2025-11-21,"U","Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"CCV1",,,,0.008,8,22,0.004,0.017,0.005,0.004,0.004,0.011,160,,,"",,,"QAQC","CHLC1120202511212025",,,,,2025-11-21,,"Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"MBLK2",,,,1,8,23,0.004,0.004,0.004,0.004,0.004,0.003,1,,,"TI",,"TI","QAQC","CHLC1120202511212025",,,,,2025-11-21,"U","Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"CCV2",,,,0.008,8,44,0.001,0.014,0.003,0.001,0.002,0.009,160,,,"",,,"QAQC","CHLC1120202511212025",,,,,2025-11-21,,"Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"MBLK3",,,,1,8,45,0.006,0.007,0.006,0.006,0.007,0.007,1,,,"TI",,"TI","QAQC","CHLC1120202511212025",,,,,2025-11-21,"U","Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"CCV3",,,,0.008,8,63,0.001,0.014,0.003,0.001,0.004,0.011,160,,,"",,,"Sample","CHLC1120202511212025",,,,,2025-11-21,,"Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"CCV3",,,,0.008,8,66,,,,,,,,,,"",,,"QAQC","CHLC1120202511212025",,,,,2025-11-21,,"Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"MBLK4",,,,1,8,67,,,,,,,,,,"",,,"QAQC","CHLC1120202511212025",,,,,2025-11-21,,"Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"CCV4",,,,0.008,8,73,,,,,,,,,,"",,,"Sample","CHLC1120202511212025",,,,,2025-11-21,,"Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,,,,"",,,"QAQC","CHLC1120202511212025",,,,,2025-11-21,,"Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"MBLK5",,,,1,8,89,,,,,,,,,,"",,,"QAQC","CHLC1120202511212025",,,,,2025-11-21,,"Florida Lakewatch","21FLKWAT"
,,,"11/21/2025",12:00:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,,,,"",,,"QAQC","CHLC1120202511212025",,,,,2025-11-21,,"Florida Lakewatch","21FLKWAT"
,,,"11/25/2025",10:00:00,"EST",,,"MBLK1",,,,1,8,1,0.003,0.003,0.004,0.003,0.003,0.003,1,,,"TI",,"TI","QAQC","CHLC1124202511252025",,,,,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",11:39:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-ARI","1","11/06/2025",11:37:00,"EST",0.75,8,2,0,0.014,0.005,0,0,0.009,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",12:06:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-ARI","2","11/06/2025",12:04:00,"EST",0.5,8,3,0.001,0.006,0.004,0.001,0.001,0.003,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",11:52:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-ARI","3","11/06/2025",11:50:00,"EST",0.25,8,4,0.004,0.011,0.006,0.004,0.002,0.007,2,,,"",,,"Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,,"Florida Lakewatch","21FLKWAT"
"11/06/2025",10:46:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-ARI","4","11/06/2025",10:43:00,"EST",0.75,8,5,0.002,0.006,0.004,0.002,0.001,0.005,1,,,"TI",,"TI","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",12:17:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-ARI","5","11/06/2025",12:14:59,"EST",0.5,8,6,0.003,0.006,0.005,0.003,0.002,0.004,1,,,"TI",,"TI","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",10:34:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-ARI","6","11/06/2025",10:32:00,"EST",1,8,7,0.004,0.01,0.009,0.004,0.004,0.007,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",12:28:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-ARI","7","11/06/2025",12:26:00,"EST",0.75,8,8,0.007,0.012,0.01,0.007,0.007,0.01,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",11:26:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-ARI","8","11/06/2025",11:24:00,"EST",0.75,8,9,0.009,0.016,0.012,0.009,0.011,0.013,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",11:11:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-ARI","9","11/06/2025",11:09:00,"EST",0.75,8,10,0.005,0.012,0.009,0.005,0.007,0.008,2,,,"",,,"Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,,"Florida Lakewatch","21FLKWAT"
"11/06/2025",10:59:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-ARI","10","11/06/2025",10:57:00,"EST",1,8,11,0.008,0.016,0.013,0.008,0.008,0.011,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",10:22:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-HUD","1","11/06/2025",10:20:00,"EST",1,8,12,0.005,0.011,0.009,0.005,0.005,0.007,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",12:41:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-HUD","2","11/06/2025",12:39:00,"EST",0.75,8,13,0.003,0.006,0.004,0.003,0.003,0.006,1,,,"TI",,"TI","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",10:08:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-HUD","3","11/06/2025",10:05:59,"EST",0.75,8,14,0.001,0.004,0.003,0.001,0.002,0.004,1,,,"TI",,"TI","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",09:07:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-HUD","4","11/06/2025",09:05:00,"EST",0.5,8,15,0.005,0.008,0.007,0.005,0.004,0.007,1,,,"TI",,"TI","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",08:51:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-HUD","5","11/06/2025",08:49:00,"EST",0.25,8,16,0.006,0.01,0.007,0.006,0.005,0.009,1,,,"TI",,"TI","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",09:57:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-HUD","6","11/06/2025",09:55:00,"EST",0.5,8,17,0.003,0.007,0.005,0.003,0.003,0.006,1,,,"TI",,"TI","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",12:58:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-HUD","7","11/06/2025",12:56:00,"EST",0.75,8,18,0.003,0.008,0.006,0.003,0.003,0.006,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",09:44:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-HUD","8","11/06/2025",09:41:59,"EST",1,8,19,0.007,0.016,0.014,0.007,0.009,0.015,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",09:20:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-HUD","9","11/06/2025",09:18:00,"EST",0.75,8,20,0.005,0.011,0.009,0.005,0.005,0.007,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",09:32:59,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-HUD","10","11/06/2025",09:31:00,"EST",0.75,8,21,0.007,0.013,0.011,0.007,0.007,0.009,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-06,2025-11-06,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
,,,"11/25/2025",10:00:00,"EST",,,"CCV1",,,,0.008,8,22,-0.001,0.014,0.004,-0.001,0,0.009,160,,,"",,,"QAQC","CHLC1124202511252025",,,,,2025-11-25,,"Florida Lakewatch","21FLKWAT"
,,,"11/25/2025",10:00:00,"EST",,,"MBLK2",,,,1,8,23,0.006,0.008,0.008,0.006,0.006,0.006,1,,,"TI",,"TI","QAQC","CHLC1124202511252025",,,,,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/05/2025",09:09:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-PIT","1","11/05/2025",09:07:00,"EST",0.25,8,24,0.006,0.194,0.066,0.006,0.009,0.132,56,,,"",,,"Sample","CHLC1124202511252025",,,2025-11-05,2025-11-05,2025-11-25,,"Florida Lakewatch","21FLKWAT"
"11/05/2025",09:41:59,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-PIT","2","11/05/2025",09:41:00,"EST",0.25,8,25,0.002,0.017,0.008,0.002,0.001,0.013,3,,,"",,,"Sample","CHLC1124202511252025",,,2025-11-05,2025-11-05,2025-11-25,,"Florida Lakewatch","21FLKWAT"
"11/05/2025",13:20:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-PIT","3","11/05/2025",13:18:00,"EST",0.5,8,26,-0.001,0.003,0.001,-0.001,0,0.001,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-05,2025-11-05,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/05/2025",10:32:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-PIT","4","11/05/2025",10:30:00,"EST",0.5,8,27,0.002,0.005,0.004,0.002,0.002,0.002,1,,,"U",,"U","Sample","CHLC1124202511252025",,,2025-11-05,2025-11-05,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/05/2025",10:41:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-PIT","5","11/05/2025",10:39:00,"EST",0.5,8,28,0.004,0.006,0.005,0.004,0.002,0.004,1,,,"TI",,"TI","Sample","CHLC1124202511252025",,,2025-11-05,2025-11-05,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/05/2025",10:21:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-PIT","6","11/05/2025",10:19:00,"EST",0.75,8,29,0.001,0.005,0.003,0.001,0,0.003,1,,,"TI",,"TI","Sample","CHLC1124202511252025",,,2025-11-05,2025-11-05,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/05/2025",10:09:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-PIT","7","11/05/2025",10:07:00,"EST",0.75,8,30,0.002,0.008,0.005,0.002,0.002,0.007,1,,,"TI",,"TI","Sample","CHLC1124202511252025",,,2025-11-05,2025-11-05,2025-11-25,"U","Florida Lakewatch","21FLKWAT"
"11/05/2025",13:08:00,"EST","11/25/2025",10:00:00,"EST","Pasco","PAS-PIT","8","11/05/2025",13:05:59,"EST",0.5,8,31,0.005,0.009,0.008,0.005,0.005,0.005,2,,,"",,,"Sample","CHLC1124202511252025",,,2025-11-05,2025-11-05,2025-11-25,,"Florida Lakewatch","21FLKWAT"
